RocksDB:    version 11.3.0
2026/05/26-11:41:03  ... thread 2: (2000,446000) ops and (341.9,9959.0) ops/second in (5.849452,44.783597) seconds
2026/05/26-11:41:03  ... thread 3: (2000,460000) ops and (1913.3,10150.4) ops/second in (1.045319,45.318192) seconds
2026/05/26-11:41:04  ... thread 1: (1000,461000) ops and (847.0,10052.8) ops/second in (1.180630,45.857920) seconds
2026/05/26-11:41:04  ... thread 0: (24000,443000) ops and (3089.1,9620.7) ops/second in (7.769164,46.046514) seconds
2026/05/26-11:41:04  ... thread 2: (5000,451000) ops and (3932.8,9792.6) ops/second in (1.271353,46.054950) seconds
2026/05/26-11:41:04  ... thread 3: (16000,476000) ops and (15830.6,10274.4) ops/second in (1.010699,46.328891) seconds
2026/05/26-11:41:05  ... thread 1: (30000,491000) ops and (29780.3,10476.8) ops/second in (1.007379,46.865299) seconds
2026/05/26-11:41:05  ... thread 0: (36000,479000) ops and (35859.1,10180.6) ops/second in (1.003929,47.050443) seconds
2026/05/26-11:41:05  ... thread 2: (35000,486000) ops and (34981.8,10328.2) ops/second in (1.000521,47.055471) seconds
2026/05/26-11:41:05  ... thread 3: (34000,510000) ops and (32981.9,10768.6) ops/second in (1.030869,47.359760) seconds
2026/05/26-11:41:11  ... thread 1: (29000,520000) ops and (4583.6,9775.9) ops/second in (6.326898,53.192197) seconds
2026/05/26-11:41:11  ... thread 3: (16000,526000) ops and (2698.5,9870.7) ops/second in (5.929130,53.288890) seconds
2026/05/26-11:41:12  ... thread 0: (22000,501000) ops and (3225.9,9300.1) ops/second in (6.819849,53.870292) seconds
2026/05/26-11:41:12  ... thread 2: (22000,508000) ops and (3202.6,9420.5) ops/second in (6.869412,53.924883) seconds
2026/05/26-11:41:12  ... thread 1: (5000,525000) ops and (4414.0,9664.1) ops/second in (1.132762,54.324959) seconds
2026/05/26-11:41:13  ... thread 3: (2000,528000) ops and (1482.4,9663.6) ops/second in (1.349120,54.638010) seconds
2026/05/26-11:41:13  ... thread 0: (2000,503000) ops and (1750.4,9143.3) ops/second in (1.142565,55.012857) seconds
2026/05/26-11:41:13  ... thread 2: (3000,511000) ops and (2560.1,9274.6) ops/second in (1.171849,55.096732) seconds
2026/05/26-11:41:13  ... thread 1: (11000,536000) ops and (10879.3,9686.3) ops/second in (1.011094,55.336053) seconds
2026/05/26-11:41:14  ... thread 3: (26000,554000) ops and (25383.8,9952.9) ops/second in (1.024276,55.662286) seconds
2026/05/26-11:41:14  ... thread 0: (38000,541000) ops and (37114.2,9654.4) ops/second in (1.023868,56.036725) seconds
2026/05/26-11:41:14  ... thread 2: (34000,545000) ops and (33914.4,9714.9) ops/second in (1.002523,56.099255) seconds
2026/05/26-11:41:14  ... thread 1: (29000,565000) ops and (26927.0,10015.4) ops/second in (1.076986,56.413039) seconds
2026/05/26-11:41:15  ... thread 3: (30000,584000) ops and (29472.4,10303.4) ops/second in (1.017900,56.680186) seconds
2026/05/26-11:41:20  ... thread 1: (18000,583000) ops and (3112.6,9373.6) ops/second in (5.782946,62.195985) seconds
2026/05/26-11:41:20  ... thread 0: (26000,567000) ops and (4140.6,9098.8) ops/second in (6.279280,62.316005) seconds
2026/05/26-11:41:20  ... thread 2: (21000,566000) ops and (3356.2,9076.9) ops/second in (6.257125,62.356380) seconds
2026/05/26-11:41:21  ... thread 3: (4000,588000) ops and (621.0,9315.4) ops/second in (6.441224,63.121410) seconds
2026/05/26-11:41:21  ... thread 2: (7000,573000) ops and (6324.2,9028.8) ops/second in (1.106853,63.463233) seconds
2026/05/26-11:41:22  ... thread 0: (1000,568000) ops and (653.3,8896.3) ops/second in (1.530680,63.846685) seconds
2026/05/26-11:41:22  ... thread 1: (1000,584000) ops and (540.7,9118.5) ops/second in (1.849346,64.045331) seconds
2026/05/26-11:41:22  ... thread 3: (4000,592000) ops and (3503.1,9212.1) ops/second in (1.141849,64.263259) seconds
2026/05/26-11:41:22  ... thread 2: (11000,584000) ops and (10923.9,9058.4) ops/second in (1.006962,64.470195) seconds
2026/05/26-11:41:23  ... thread 0: (24000,592000) ops and (23936.3,9128.9) ops/second in (1.002661,64.849346) seconds
2026/05/26-11:41:23  ... thread 1: (27000,611000) ops and (26241.5,9389.3) ops/second in (1.028903,65.074234) seconds
2026/05/26-11:41:23  ... thread 3: (37000,629000) ops and (36449.0,9635.7) ops/second in (1.015117,65.278376) seconds
2026/05/26-11:41:23  ... thread 2: (35000,619000) ops and (31739.6,9439.9) ops/second in (1.102725,65.572920) seconds
2026/05/26-11:41:24  ... thread 0: (29000,621000) ops and (28623.4,9428.7) ops/second in (1.013157,65.862503) seconds
2026/05/26-11:41:29  ... thread 2: (15000,634000) ops and (2581.7,8881.7) ops/second in (5.810116,71.383036) seconds
2026/05/26-11:41:29  ... thread 1: (32000,643000) ops and (4990.5,8994.7) ops/second in (6.412220,71.486454) seconds
2026/05/26-11:41:30  ... thread 3: (24000,653000) ops and (3643.7,9086.5) ops/second in (6.586671,71.865047) seconds
2026/05/26-11:41:30  ... thread 0: (3000,624000) ops and (494.4,8675.1) ops/second in (6.067703,71.930206) seconds
2026/05/26-11:41:31  ... thread 1: (3000,646000) ops and (2009.3,8851.8) ops/second in (1.493027,72.979481) seconds
2026/05/26-11:41:31  ... thread 2: (2000,636000) ops and (1130.1,8694.1) ops/second in (1.769827,73.152863) seconds
2026/05/26-11:41:31  ... thread 0: (3000,627000) ops and (2288.1,8560.7) ops/second in (1.311129,73.241335) seconds
2026/05/26-11:41:31  ... thread 3: (5000,658000) ops and (3444.2,8974.8) ops/second in (1.451702,73.316749) seconds
2026/05/26-11:41:32  ... thread 2: (3000,639000) ops and (2692.3,8604.1) ops/second in (1.114283,74.267146) seconds
2026/05/26-11:41:32  ... thread 1: (2000,648000) ops and (1534.2,8723.4) ops/second in (1.303597,74.283078) seconds
2026/05/26-11:41:32  ... thread 0: (2000,629000) ops and (1906.2,8466.8) ops/second in (1.049182,74.290517) seconds
2026/05/26-11:41:32  ... thread 3: (5000,663000) ops and (4926.0,8919.5) ops/second in (1.015014,74.331763) seconds
2026/05/26-11:41:33  ... thread 2: (36000,675000) ops and (35760.9,8967.3) ops/second in (1.006686,75.273832) seconds
2026/05/26-11:41:33  ... thread 1: (35000,683000) ops and (34884.1,9072.0) ops/second in (1.003323,75.286401) seconds
2026/05/26-11:41:33  ... thread 0: (36000,665000) ops and (35758.3,8831.7) ops/second in (1.006760,75.297277) seconds
2026/05/26-11:41:33  ... thread 3: (35000,698000) ops and (34940.6,9265.5) ops/second in (1.001699,75.333462) seconds
2026/05/26-11:41:39  ... thread 0: (20000,685000) ops and (3559.4,8465.5) ops/second in (5.618947,80.916224) seconds
2026/05/26-11:41:39  ... thread 3: (18000,716000) ops and (3082.8,8820.7) ops/second in (5.838898,81.172360) seconds
2026/05/26-11:41:39  ... thread 2: (23000,698000) ops and (3878.9,8595.7) ops/second in (5.929525,81.203357) seconds
2026/05/26-11:41:40  ... thread 1: (20000,703000) ops and (3099.1,8600.4) ops/second in (6.453518,81.739919) seconds
2026/05/26-11:41:40  ... thread 0: (4000,689000) ops and (3216.1,8386.1) ops/second in (1.243739,82.159963) seconds
2026/05/26-11:41:40  ... thread 3: (3000,719000) ops and (2754.1,8740.4) ops/second in (1.089285,82.261645) seconds
2026/05/26-11:41:41  ... thread 2: (2000,700000) ops and (1396.0,8470.9) ops/second in (1.432696,82.636053) seconds
2026/05/26-11:41:41  ... thread 1: (8000,711000) ops and (7859.2,8591.3) ops/second in (1.017915,82.757834) seconds
2026/05/26-11:41:41  ... thread 0: (23000,712000) ops and (22723.9,8560.6) ops/second in (1.012152,83.172115) seconds
2026/05/26-11:41:41  ... thread 3: (25000,744000) ops and (24878.6,8935.2) ops/second in (1.004881,83.266526) seconds
2026/05/26-11:41:42  ... thread 2: (36000,736000) ops and (35769.2,8799.4) ops/second in (1.006453,83.642506) seconds
2026/05/26-11:41:42  ... thread 1: (35000,746000) ops and (34741.6,8905.8) ops/second in (1.007437,83.765271) seconds
2026/05/26-11:41:42  ... thread 0: (33000,745000) ops and (32325.4,8848.7) ops/second in (1.020869,84.192984) seconds
2026/05/26-11:41:42  ... thread 3: (31000,775000) ops and (30634.9,9195.7) ops/second in (1.011918,84.278444) seconds
2026/05/26-11:41:48  ... thread 0: (5000,750000) ops and (897.3,8355.1) ops/second in (5.572271,89.765255) seconds
2026/05/26-11:41:48  ... thread 3: (2000,777000) ops and (348.2,8631.2) ops/second in (5.743408,90.021852) seconds
2026/05/26-11:41:48  ... thread 2: (25000,761000) ops and (3853.0,8443.3) ops/second in (6.488459,90.130965) seconds
2026/05/26-11:41:48  ... thread 1: (17000,763000) ops and (2565.6,8441.1) ops/second in (6.626245,90.391516) seconds
2026/05/26-11:41:49  ... thread 0: (4000,754000) ops and (3229.6,8285.4) ops/second in (1.238548,91.003803) seconds
2026/05/26-11:41:49  ... thread 3: (3000,780000) ops and (2212.9,8536.0) ops/second in (1.355676,91.377528) seconds
2026/05/26-11:41:49  ... thread 2: (2000,763000) ops and (1599.2,8349.6) ops/second in (1.250607,91.381572) seconds
2026/05/26-11:41:49  ... thread 1: (2000,765000) ops and (1887.8,8365.1) ops/second in (1.059431,91.450947) seconds
2026/05/26-11:41:50  ... thread 0: (2000,756000) ops and (1736.2,8203.5) ops/second in (1.151962,92.155765) seconds
2026/05/26-11:41:50  ... thread 2: (4000,767000) ops and (3900.6,8300.2) ops/second in (1.025472,92.407044) seconds
2026/05/26-11:41:50  ... thread 3: (2000,782000) ops and (1934.7,8462.2) ops/second in (1.033733,92.411261) seconds
2026/05/26-11:41:50  ... thread 1: (3000,768000) ops and (2957.7,8305.8) ops/second in (1.014304,92.465251) seconds
2026/05/26-11:41:51  ... thread 0: (28000,784000) ops and (26810.5,8412.0) ops/second in (1.044367,93.200132) seconds
2026/05/26-11:41:51  ... thread 2: (37000,804000) ops and (36763.8,8606.9) ops/second in (1.006425,93.413469) seconds
2026/05/26-11:41:51  ... thread 3: (34000,816000) ops and (33115.3,8733.1) ops/second in (1.026715,93.437976) seconds
2026/05/26-11:41:51  ... thread 1: (36000,804000) ops and (35963.9,8602.0) ops/second in (1.001005,93.466256) seconds
2026/05/26-11:41:59  ... thread 2: (18000,822000) ops and (2440.6,8155.7) ops/second in (7.375226,100.788695) seconds
2026/05/26-11:41:59  ... thread 0: (35000,819000) ops and (4520.1,8113.5) ops/second in (7.743139,100.943271) seconds
2026/05/26-11:41:59  ... thread 3: (18000,834000) ops and (2393.5,8260.8) ops/second in (7.520487,100.958463) seconds
2026/05/26-11:42:00  ... thread 1: (21000,825000) ops and (2526.1,8105.8) ops/second in (8.313111,101.779367) seconds
2026/05/26-11:42:00  ... thread 2: (4000,826000) ops and (3980.8,8114.5) ops/second in (1.004819,101.793514) seconds
2026/05/26-11:42:00  ... thread 0: (2000,821000) ops and (1856.9,8047.4) ops/second in (1.077041,102.020312) seconds
2026/05/26-11:42:00  ... thread 3: (1000,835000) ops and (855.6,8176.1) ops/second in (1.168836,102.127299) seconds
2026/05/26-11:42:01  ... thread 2: (2000,828000) ops and (1799.3,8046.3) ops/second in (1.111556,102.905070) seconds
2026/05/26-11:42:01  ... thread 1: (2000,827000) ops and (1421.6,8014.6) ops/second in (1.406904,103.186271) seconds
2026/05/26-11:42:01  ... thread 0: (2000,823000) ops and (1619.0,7970.5) ops/second in (1.235336,103.255648) seconds
2026/05/26-11:42:01  ... thread 3: (4000,839000) ops and (2925.1,8106.7) ops/second in (1.367489,103.494788) seconds
2026/05/26-11:42:02  ... thread 2: (7000,835000) ops and (6888.7,8034.9) ops/second in (1.016152,103.921222) seconds
2026/05/26-11:42:02  ... thread 1: (15000,842000) ops and (14923.6,8081.3) ops/second in (1.005117,104.191388) seconds
2026/05/26-11:42:02  ... thread 0: (18000,841000) ops and (17561.3,8064.8) ops/second in (1.024980,104.280628) seconds
2026/05/26-11:42:02  ... thread 3: (24000,863000) ops and (23753.2,8258.0) ops/second in (1.010389,104.505177) seconds
2026/05/26-11:42:03  ... thread 2: (32000,867000) ops and (31911.2,8263.1) ops/second in (1.002784,104.924006) seconds
2026/05/26-11:42:03  ... thread 1: (28000,870000) ops and (27990.4,8270.6) ops/second in (1.000344,105.191732) seconds
2026/05/26-11:42:03  ... thread 0: (31000,872000) ops and (30654.1,8281.7) ops/second in (1.011284,105.291912) seconds
2026/05/26-11:42:03  ... thread 3: (32000,895000) ops and (31130.7,8480.8) ops/second in (1.027925,105.533102) seconds
2026/05/26-11:42:10  ... thread 3: (2000,897000) ops and (295.0,7986.7) ops/second in (6.778926,112.312028) seconds
2026/05/26-11:42:10  ... thread 2: (20000,887000) ops and (2686.7,7893.7) ops/second in (7.443946,112.367952) seconds
2026/05/26-11:42:11  ... thread 0: (11000,883000) ops and (1391.2,7800.4) ops/second in (7.906710,113.198622) seconds
2026/05/26-11:42:11  ... thread 1: (12000,882000) ops and (1476.6,7783.4) ops/second in (8.126933,113.318665) seconds
2026/05/26-11:42:11  ... thread 3: (6000,903000) ops and (5377.7,7961.0) ops/second in (1.115721,113.427749) seconds
2026/05/26-11:42:12  ... thread 2: (1000,888000) ops and (711.9,7805.0) ops/second in (1.404787,113.772739) seconds
2026/05/26-11:42:12  ... thread 0: (2000,885000) ops and (1986.7,7749.2) ops/second in (1.006674,114.205296) seconds
2026/05/26-11:42:12  ... thread 1: (8000,890000) ops and (7861.2,7784.1) ops/second in (1.017656,114.336321) seconds
2026/05/26-11:42:12  ... thread 3: (10000,913000) ops and (9657.1,7976.4) ops/second in (1.035505,114.463254) seconds
2026/05/26-11:42:13  ... thread 2: (18000,906000) ops and (17662.4,7892.5) ops/second in (1.019112,114.791851) seconds
2026/05/26-11:42:14  ... thread 3: (20000,933000) ops and (15692.1,8061.3) ops/second in (1.274528,115.737782) seconds
2026/05/26-11:42:14  ... thread 1: (21000,911000) ops and (14988.7,7871.3) ops/second in (1.401060,115.737381) seconds
2026/05/26-11:42:14  ... thread 0: (29000,914000) ops and (18951.0,7897.3) ops/second in (1.530261,115.735557) seconds
2026/05/26-11:42:14  ... thread 2: (11000,917000) ops and (10771.0,7917.9) ops/second in (1.021258,115.813109) seconds
2026/05/26-11:42:21  ... thread 3: (33000,966000) ops and (4324.6,7830.2) ops/second in (7.630801,123.368583) seconds
2026/05/26-11:42:22  ... thread 1: (31000,942000) ops and (3901.4,7616.2) ops/second in (7.945832,123.683213) seconds
2026/05/26-11:42:22  ... thread 2: (29000,946000) ops and (3507.2,7624.0) ops/second in (8.268647,124.081756) seconds
2026/05/26-11:42:22  ... thread 0: (29000,943000) ops and (3442.1,7595.0) ops/second in (8.425011,124.160568) seconds
2026/05/26-11:42:22  ... thread 3: (5000,971000) ops and (4328.7,7797.7) ops/second in (1.155073,124.523656) seconds
2026/05/26-11:42:23  ... thread 1: (2000,944000) ops and (1875.0,7567.1) ops/second in (1.066687,124.749900) seconds
2026/05/26-11:42:23  ... thread 2: (16000,962000) ops and (15716.8,7689.9) ops/second in (1.018021,125.099777) seconds
2026/05/26-11:42:23  ... thread 0: (17000,960000) ops and (16861.5,7669.6) ops/second in (1.008211,125.168779) seconds
2026/05/26-11:42:23  ... thread 3: (29000,1000000) ops and (27876.5,7964.1) ops/second in (1.040301,125.563957) seconds
2026/05/26-11:42:24  ... thread 1: (30000,974000) ops and (20203.5,7715.8) ops/second in (1.484891,126.234791) seconds
2026/05/26-11:42:24  ... thread 2: (14000,976000) ops and (12210.8,7730.9) ops/second in (1.146530,126.246307) seconds
2026/05/26-11:42:24  ... thread 0: (12000,972000) ops and (11052.3,7698.7) ops/second in (1.085743,126.254522) seconds
2026/05/26-11:42:24  ... thread 3: (17000,1017000) ops and (16989.1,8035.4) ops/second in (1.000641,126.564598) seconds
2026/05/26-11:42:31  ... thread 0: (30000,1002000) ops and (4105.7,7502.2) ops/second in (7.306981,133.561503) seconds
2026/05/26-11:42:32  ... thread 2: (29000,1005000) ops and (3923.8,7520.4) ops/second in (7.390778,133.637085) seconds
2026/05/26-11:42:32  ... thread 3: (17000,1034000) ops and (2390.5,7735.1) ops/second in (7.111413,133.676011) seconds
2026/05/26-11:42:32  ... thread 1: (32000,1006000) ops and (4201.3,7515.8) ops/second in (7.616628,133.851419) seconds
2026/05/26-11:42:33  ... thread 0: (3000,1005000) ops and (2794.6,7464.6) ops/second in (1.073490,134.634993) seconds
2026/05/26-11:42:33  ... thread 2: (3000,1008000) ops and (2624.0,7478.8) ops/second in (1.143310,134.780395) seconds
2026/05/26-11:42:33  ... thread 3: (2000,1036000) ops and (1367.6,7666.2) ops/second in (1.462441,135.138452) seconds
2026/05/26-11:42:33  ... thread 1: (2000,1008000) ops and (1436.5,7453.2) ops/second in (1.392243,135.243662) seconds
2026/05/26-11:42:34  ... thread 2: (3000,1011000) ops and (2715.9,7440.1) ops/second in (1.104622,135.885017) seconds
2026/05/26-11:42:34  ... thread 0: (3000,1008000) ops and (2393.6,7417.9) ops/second in (1.253346,135.888339) seconds
2026/05/26-11:42:34  ... thread 3: (10000,1046000) ops and (9854.4,7682.5) ops/second in (1.014771,136.153223) seconds
2026/05/26-11:42:34  ... thread 1: (17000,1025000) ops and (16684.8,7522.2) ops/second in (1.018893,136.262555) seconds
2026/05/26-11:42:35  ... thread 2: (33000,1044000) ops and (32827.3,7626.5) ops/second in (1.005261,136.890278) seconds
2026/05/26-11:42:35  ... thread 0: (35000,1043000) ops and (34335.7,7618.3) ops/second in (1.019348,136.907687) seconds
2026/05/26-11:42:35  ... thread 3: (27000,1073000) ops and (24186.7,7816.7) ops/second in (1.116318,137.269541) seconds
2026/05/26-11:42:35  ... thread 1: (28000,1053000) ops and (26951.6,7669.3) ops/second in (1.038899,137.301454) seconds
2026/05/26-11:42:44  ... thread 3: (17000,1090000) ops and (1937.6,7463.5) ops/second in (8.773733,146.043274) seconds
2026/05/26-11:42:44  ... thread 2: (26000,1070000) ops and (2825.5,7324.1) ops/second in (9.202064,146.092342) seconds
2026/05/26-11:42:44  ... thread 1: (15000,1068000) ops and (1694.0,7307.2) ops/second in (8.854943,146.156397) seconds
2026/05/26-11:42:44  ... thread 0: (25000,1068000) ops and (2679.4,7303.2) ops/second in (9.330431,146.238118) seconds
2026/05/26-11:42:45  ... thread 0: (2000,1070000) ops and (1958.7,7266.1) ops/second in (1.021060,147.259178) seconds
2026/05/26-11:42:45  ... thread 3: (4000,1094000) ops and (3135.9,7426.1) ops/second in (1.275558,147.318832) seconds
